"sales_id","order_id","date_id","customer_id","product_id","sales_amount"
"2084","US-2018-109582","20181209","JM-15865","OFF-PA-10004071","166.44"
"2085","CA-2017-116561","20171109","EB-14110","OFF-ST-10004186","332.94"
"2086","CA-2017-116561","20171109","EB-14110","OFF-BI-10001658","39.872"
"2087","CA-2018-146367","20180408","HM-14860","OFF-BI-10002827","3.318"
"2088","CA-2017-156265","20170208","BF-11020","FUR-TA-10001691","136.464"
"2089","CA-2017-156265","20170208","BF-11020","TEC-PH-10001918","333.576"
"2090","CA-2017-156265","20170208","BF-11020","OFF-BI-10000285","12.544"
"2091","US-2018-110989","20180311","EJ-14155","TEC-AC-10002345","43.5"
"2092","US-2017-169369","20171212","EC-14050","TEC-AC-10001314","249.95"
"2093","US-2017-169369","20171212","EC-14050","OFF-PA-10004438","49.12"
"2094","US-2015-131982","20150703","NP-18685","OFF-BI-10004224","107.648"
"2095","CA-2016-125185","20160503","AH-10195","FUR-CH-10002647","99.372"
"2096","CA-2016-125185","20160503","AH-10195","FUR-FU-10003247","33.568"
"2097","CA-2017-130078","20170808","CC-12145","OFF-PA-10003270","10.56"
"2098","US-2018-114034","20180301","DL-13315","OFF-PA-10004735","38.88"
"2099","US-2018-115595","20180910","XP-21865","OFF-PA-10001745","35.2"
"2100","CA-2015-105165","20150709","SZ-20035","TEC-PH-10000675","196.776"
"2101","CA-2015-105165","20150709","SZ-20035","OFF-BI-10000050","2.92"
"2102","CA-2015-105165","20150709","SZ-20035","FUR-TA-10004154","200.795"
"2103","CA-2015-105165","20150709","SZ-20035","TEC-AC-10002718","46.688"
"2104","CA-2015-105165","20150709","SZ-20035","OFF-AR-10003179","21.864"
"2105","CA-2018-144484","20181109","CB-12025","FUR-FU-10000260","32.36"
"2106","CA-2018-144484","20181109","CB-12025","OFF-AP-10004487","406.6"
"2107","CA-2016-162887","20160711","SV-20785","FUR-CH-10000595","715.2"
"2108","CA-2015-159681","20150712","PO-18850","OFF-PA-10003641","105.52"
"2109","US-2018-104094","20180709","AG-10675","TEC-AC-10002134","13.48"
"2110","CA-2018-152709","20180710","DB-13210","OFF-ST-10001837","85.52"
"2111","CA-2016-105158","20160509","SP-20860","FUR-FU-10001706","6.16"
"2112","CA-2016-105158","20160509","SP-20860","OFF-PA-10001970","36.84"
"2113","CA-2018-105991","20180505","LH-17020","OFF-EN-10002600","21.24"
"2114","CA-2018-105991","20180505","LH-17020","OFF-BI-10003274","9.552"
"2115","CA-2018-105991","20180505","LH-17020","FUR-BO-10004467","89.991"
"2116","CA-2015-146283","20150809","KT-16465","OFF-PA-10002259","17.904"
"2117","CA-2015-146283","20150809","KT-16465","FUR-CH-10004287","966.7"
"2118","CA-2015-146283","20150809","KT-16465","OFF-PA-10000482","182.112"
"2119","CA-2018-142174","20180403","DP-13000","OFF-PA-10000806","89.568"
"2120","CA-2017-154060","20170205","DL-12865","FUR-CH-10002304","187.056"
"2121","US-2018-162558","20180210","Dp-13240","FUR-FU-10002364","11.808"
"2122","US-2018-162558","20180210","Dp-13240","FUR-FU-10004864","9.656"
"2123","US-2018-162558","20180210","Dp-13240","OFF-PA-10003172","20.736"
"2124","US-2018-162558","20180210","Dp-13240","OFF-BI-10000977","27.36"
"2125","US-2018-162558","20180210","Dp-13240","OFF-BI-10003984","34.236"
"2126","US-2018-162558","20180210","Dp-13240","FUR-FU-10003691","19.76"
"2127","CA-2016-119508","20160412","TZ-21580","OFF-AR-10003723","16.9"
"2128","CA-2016-119508","20160412","TZ-21580","FUR-FU-10004270","25.08"
"2129","CA-2015-130813","20150601","LS-17230","OFF-PA-10002005","19.44"
"2130","CA-2016-120320","20160503","MV-18190","TEC-PH-10000149","31.92"
"2131","CA-2017-123120","20170409","CV-12295","FUR-FU-10004748","63.94"
"2132","CA-2017-123120","20170409","CV-12295","OFF-BI-10001460","60.6"
"2133","CA-2017-123120","20170409","CV-12295","OFF-SU-10002503","22.72"
"2134","CA-2016-146486","20160911","DV-13465","OFF-ST-10002554","244.55"
"2135","CA-2016-146486","20160911","DV-13465","OFF-EN-10001509","12.24"
"2136","CA-2016-146486","20160911","DV-13465","TEC-AC-10002018","13.98"
"2137","CA-2016-146486","20160911","DV-13465","TEC-AC-10002637","899.95"
"2138","CA-2016-112053","20161110","SH-20395","TEC-AC-10002550","31.95"
"2139","CA-2016-149811","20160401","CS-12250","OFF-BI-10003676","32.34"
"2140","CA-2016-149811","20160401","CS-12250","OFF-PA-10004082","39.9"
"2141","US-2018-103814","20180912","LH-16900","OFF-PA-10001019","143.856"
"2142","CA-2017-123932","20170609","YC-21895","OFF-PA-10004665","41.92"
"2143","CA-2017-123932","20170609","YC-21895","TEC-PH-10002447","329.584"
"2144","US-2017-101616","20170309","CY-12745","OFF-BI-10000014","87.28"
"2145","CA-2015-150490","20150508","SS-20590","TEC-AC-10004510","16.36"
"2146","CA-2015-150490","20150508","SS-20590","OFF-ST-10000321","15.78"
"2147","CA-2015-150490","20150508","SS-20590","OFF-AR-10004602","45.98"
"2148","CA-2018-100951","20180906","NC-18625","OFF-ST-10001496","720.76"
"2149","CA-2018-158071","20181006","BD-11320","TEC-PH-10002923","88.776"
"2150","CA-2018-158071","20181006","BD-11320","OFF-LA-10004689","11.56"
"2151","CA-2018-158071","20181006","BD-11320","OFF-ST-10001228","15.58"
"2152","CA-2018-147403","20181009","KH-16630","OFF-PA-10003302","85.056"
"2153","US-2018-136721","20180804","NH-18610","FUR-FU-10004665","273.96"
"2154","US-2018-136721","20180804","NH-18610","FUR-FU-10004188","306.9"
"2155","CA-2015-125542","20150512","NB-18655","OFF-EN-10000056","348.488"
"2156","CA-2015-125542","20150512","NB-18655","OFF-ST-10001469","172.736"
"2157","CA-2017-149195","20170509","DM-13525","OFF-PA-10001870","25.92"
"2158","CA-2017-149195","20170509","DM-13525","OFF-FA-10001843","15.808"
"2159","CA-2017-149195","20170509","DM-13525","OFF-PA-10002036","10.368"
"2160","CA-2018-152786","20181203","GA-14725","OFF-BI-10000829","40.41"
"2161","CA-2018-163874","20181011","NC-18535","OFF-BI-10000088","26.352"
"2162","CA-2017-117681","20170904","HF-14995","FUR-BO-10001798","556.665"
"2163","CA-2018-108854","20180812","DM-13345","OFF-PA-10003022","87.92"
"2164","CA-2018-108854","20180812","DM-13345","OFF-BI-10002854","22.424"
"2165","CA-2018-108854","20180812","DM-13345","OFF-BI-10001670","90.48"
"2166","CA-2018-108854","20180812","DM-13345","OFF-ST-10001837","42.76"
"2167","CA-2017-153157","20171109","TB-21625","TEC-PH-10003171","224.75"
"2168","CA-2015-132542","20150610","AM-10360","OFF-BI-10004099","15.36"
"2169","CA-2018-103009","20180311","PJ-18835","OFF-PA-10001215","26.4"
"2170","CA-2017-153598","20170312","NM-18520","TEC-AC-10003870","1649.95"
"2171","CA-2017-153598","20170312","NM-18520","FUR-FU-10001085","111.9"
"2172","CA-2017-113096","20170209","SZ-20035","OFF-ST-10003455","46.53"
"2173","CA-2015-136861","20150509","PR-18880","FUR-FU-10001967","31.984"
"2174","CA-2015-103317","20150507","DM-13525","FUR-FU-10001591","19.52"
"2175","CA-2015-103317","20150507","DM-13525","OFF-BI-10001787","9.81"
"2176","CA-2015-103317","20150507","DM-13525","FUR-FU-10003192","213.216"
"2177","CA-2017-167115","20170404","EH-14185","OFF-BI-10004600","588.784"
"2178","CA-2018-155929","20180909","AI-10855","OFF-PA-10000859","6.368"
"2179","US-2015-119081","20151209","TA-21385","OFF-SU-10000157","357.93"
"2180","US-2015-119081","20151209","TA-21385","TEC-AC-10001542","57.4"
"2181","US-2015-119081","20151209","TA-21385","OFF-BI-10004519","331.96"
"2182","US-2015-119081","20151209","TA-21385","FUR-FU-10003464","40.56"
"2183","CA-2018-116680","20180409","PK-19075","OFF-BI-10004022","13.344"
"2184","CA-2017-122448","20170906","DB-13210","FUR-CH-10002774","122.352"
"2185","CA-2018-105487","20180810","CS-12250","TEC-PH-10001336","103.192"
"2186","CA-2018-105487","20180810","CS-12250","TEC-AC-10002305","36"
"2187","CA-2018-105487","20180810","CS-12250","TEC-AC-10003610","239.96"
"2188","CA-2018-105487","20180810","CS-12250","OFF-ST-10002301","40.68"
"2189","CA-2015-107573","20151212","PB-19150","OFF-EN-10001099","23.472"
"2190","CA-2018-134495","20180104","BF-11020","TEC-PH-10004897","23.976"
"2191","CA-2018-134495","20180104","BF-11020","OFF-LA-10000262","6.264"
"2192","CA-2018-134495","20180104","BF-11020","OFF-AP-10002222","20.808"
"2193","CA-2018-134495","20180104","BF-11020","FUR-CH-10003774","218.352"
"2194","CA-2016-113523","20160409","SC-20440","OFF-BI-10001249","7.656"
"2195","CA-2018-117821","20181206","HG-15025","TEC-AC-10004469","63.92"
"2196","CA-2018-127782","20180211","TH-21115","FUR-FU-10001847","3.312"
"2197","CA-2018-127782","20180211","TH-21115","OFF-AP-10001962","20.136"
"2198","CA-2018-127782","20180211","TH-21115","OFF-EN-10003845","8.856"
"2199","CA-2018-127782","20180211","TH-21115","TEC-PH-10001817","859.2"
"2200","US-2017-162026","20170810","JE-15745","OFF-PA-10000167","61.96"
"2201","CA-2017-150000","20170804","PG-18820","OFF-EN-10002973","17.92"
"2202","CA-2016-168529","20160810","MB-17305","FUR-FU-10001588","145.9"
"2203","CA-2018-117667","20180412","MS-17980","FUR-CH-10004540","239.96"
"2204","CA-2018-117667","20180412","MS-17980","FUR-FU-10004093","54.768"
"2205","CA-2018-117667","20180412","MS-17980","OFF-AR-10000716","13.392"
"2206","CA-2018-117667","20180412","MS-17980","OFF-PA-10002709","23.92"
"2207","CA-2018-117667","20180412","MS-17980","TEC-AC-10000580","255.968"
"2208","CA-2017-110982","20170506","CK-12205","OFF-BI-10000829","21.552"
"2209","CA-2017-110982","20170506","CK-12205","OFF-AP-10004859","58.24"
"2210","CA-2017-147123","20171012","SJ-20125","OFF-PA-10000575","80.28"
"2211","CA-2016-142055","20160805","AB-10255","OFF-PA-10003465","37.94"
"2212","CA-2018-136609","20180608","TB-21355","OFF-PA-10004381","115.296"
"2213","CA-2018-160885","20180212","JK-16090","TEC-PH-10001795","2479.96"
"2214","US-2017-167472","20170606","CK-12595","TEC-AC-10001109","179.94"
"2215","US-2017-167472","20170606","CK-12595","TEC-AC-10003038","26.85"
"2216","US-2017-167472","20170606","CK-12595","TEC-AC-10003174","323.37"
"2217","US-2017-167472","20170606","CK-12595","OFF-PA-10000157","59.94"
"2218","US-2017-167472","20170606","CK-12595","OFF-BI-10001721","64.14"
"2219","US-2017-167472","20170606","CK-12595","OFF-BI-10000591","11.67"
"2220","US-2017-167472","20170606","CK-12595","OFF-PA-10001534","12.96"
"2221","CA-2018-151008","20180709","JM-16195","FUR-FU-10002396","25.16"
"2222","CA-2018-151008","20180709","JM-16195","TEC-PH-10002807","126.56"
"2223","US-2015-159618","20151211","DB-12970","OFF-AR-10003183","2.672"
"2224","US-2015-159618","20151211","DB-12970","OFF-SU-10000432","16.656"
"2225","US-2015-159618","20151211","DB-12970","TEC-AC-10003832","79.512"
"2226","US-2015-159618","20151211","DB-12970","OFF-PA-10004100","36.288"
"2227","US-2015-159618","20151211","DB-12970","FUR-BO-10004467","679.932"
"2228","CA-2018-116113","20180210","JW-15220","FUR-FU-10002963","10.16"
"2229","US-2016-114741","20160612","IL-15100","OFF-PA-10000048","6.48"
"2230","US-2016-114741","20160612","IL-15100","OFF-ST-10000078","1325.85"
"2231","US-2016-114741","20160612","IL-15100","OFF-LA-10004853","14.94"
"2232","CA-2015-151162","20150512","EA-14035","OFF-PA-10001033","98.376"
"2233","CA-2015-151162","20150512","EA-14035","OFF-BI-10003719","29.94"
"2234","CA-2015-151162","20150512","EA-14035","OFF-PA-10003036","17.472"
"2235","CA-2015-151162","20150512","EA-14035","TEC-PH-10001870","36.738"
"2236","CA-2015-151162","20150512","EA-14035","TEC-PH-10001809","179.94"
"2237","CA-2017-136686","20171212","RF-19840","FUR-FU-10004864","383.64"
"2238","CA-2017-136686","20171212","RF-19840","OFF-AP-10002350","56.52"
"2239","CA-2018-137498","20180909","LC-17050","OFF-AR-10003829","6.56"
"2240","CA-2018-137498","20180909","LC-17050","FUR-CH-10003833","243.92"
"2241","CA-2018-137498","20180909","LC-17050","OFF-PA-10000143","47.52"
"2242","CA-2018-163818","20180410","PS-18970","FUR-FU-10000076","19.98"
"2243","CA-2017-161158","20170905","PS-18970","OFF-AR-10000462","8"
"2244","CA-2017-115224","20170812","DB-13615","OFF-ST-10000615","34.05"
"2245","CA-2017-115224","20170812","DB-13615","OFF-ST-10003816","352.38"
"2246","CA-2015-108903","20150310","DO-13435","OFF-AR-10004010","55.984"
"2247","CA-2015-108903","20150310","DO-13435","OFF-EN-10004030","14.48"
"2248","CA-2015-108903","20150310","DO-13435","TEC-AC-10003023","142.488"
"2249","CA-2016-142475","20160312","BS-11380","OFF-BI-10003718","590.352"
"2250","CA-2016-168634","20160612","AF-10870","OFF-AP-10001626","7.78"
"2251","CA-2016-145828","20160510","MB-17305","TEC-AC-10002323","53.04"
"2252","CA-2017-147431","20170202","AB-10105","OFF-ST-10003994","117.96"
"2253","CA-2015-127614","20151102","NF-18385","TEC-AC-10001432","234.45"
"2254","CA-2015-127614","20151102","NF-18385","FUR-TA-10003715","1256.22"
"2255","CA-2015-127614","20151102","NF-18385","OFF-BI-10003291","17.46"
"2256","CA-2016-134943","20160512","SU-20665","OFF-BI-10000666","152.8"
"2257","CA-2018-123022","20180309","SC-20050","OFF-BI-10002225","82.56"
"2258","CA-2018-123022","20180309","SC-20050","TEC-AC-10000474","284.97"
"2259","CA-2018-106355","20180204","AT-10435","OFF-AR-10000246","11.12"
"2260","CA-2017-127985","20170104","DB-12910","FUR-FU-10003274","7.04"
"2261","CA-2016-104241","20160401","AG-10495","FUR-FU-10001473","192.22"
"2262","CA-2018-168179","20180211","JB-16000","OFF-PA-10001800","19.44"
"2263","CA-2018-109099","20180610","MM-18280","OFF-PA-10001033","40.99"
"2264","US-2015-134187","20150411","TH-21235","OFF-AR-10000940","2.94"
"2265","CA-2017-142405","20171106","SE-20110","OFF-LA-10004093","14.62"
"2266","CA-2017-142405","20171106","SE-20110","OFF-BI-10004728","53.984"
"2267","CA-2017-142405","20171106","SE-20110","TEC-AC-10003095","389.97"
"2268","CA-2016-141012","20160906","TG-21640","FUR-FU-10003192","355.36"
"2269","CA-2016-141012","20160906","TG-21640","TEC-PH-10004522","140.376"
"2270","CA-2015-164315","20150204","RD-19585","OFF-PA-10004248","15.84"
"2271","CA-2015-164315","20150204","RD-19585","TEC-PH-10001128","1049.93"
"2272","CA-2015-164315","20150204","RD-19585","OFF-AP-10003842","154.9"
"2273","CA-2016-131072","20160511","KL-16645","OFF-BI-10002794","98.352"
"2274","US-2016-138093","20161012","KM-16225","OFF-AR-10000817","27.36"
"2275","US-2016-138093","20161012","KM-16225","OFF-PA-10001509","44.75"
"2276","US-2016-138093","20161012","KM-16225","TEC-PH-10004667","134.99"
"2277","US-2016-138093","20161012","KM-16225","OFF-PA-10000143","26.4"
"2278","US-2016-138093","20161012","KM-16225","FUR-CH-10000785","542.94"
"2279","CA-2017-126165","20170505","AH-10465","FUR-TA-10001676","71.088"
"2280","CA-2017-143441","20170511","EB-14170","OFF-LA-10002312","11.84"
"2281","CA-2018-148320","20180311","PG-18895","OFF-PA-10003022","35.88"
"2282","CA-2015-155593","20150311","RP-19390","OFF-SU-10002522","11.64"
"2283","US-2016-160857","20160805","NW-18400","FUR-FU-10001095","79.44"
"2284","US-2016-160857","20160805","NW-18400","OFF-SU-10000157","357.93"
"2285","US-2016-160857","20160805","NW-18400","FUR-CH-10002647","127.764"
"2286","US-2016-160857","20160805","NW-18400","OFF-PA-10003363","19.44"
"2287","US-2015-143707","20150103","HR-14770","TEC-PH-10003655","5.94"
"2288","CA-2016-124107","20160910","BM-11650","TEC-AC-10002049","619.95"
"2289","CA-2016-124107","20160910","BM-11650","TEC-PH-10003875","29.16"
"2290","CA-2016-124107","20160910","BM-11650","OFF-EN-10003286","57.96"
"2291","CA-2016-124107","20160910","BM-11650","OFF-AP-10003971","29.403"
"2292","CA-2016-110548","20160405","AH-10690","TEC-PH-10002922","946.344"
"2293","CA-2018-117324","20180812","JP-15520","TEC-AC-10003023","178.11"
"2294","CA-2018-117324","20180812","JP-15520","OFF-AP-10003590","1089.75"
"2295","CA-2018-117324","20180812","JP-15520","OFF-LA-10003510","61.06"
"2296","CA-2018-117324","20180812","JP-15520","FUR-BO-10003159","459.92"
"2297","CA-2018-117324","20180812","JP-15520","OFF-PA-10002713","27.52"
"2298","CA-2017-113733","20170812","LH-16900","TEC-PH-10002496","249.584"
"2299","CA-2017-113733","20170812","LH-16900","TEC-AC-10002473","68.112"
"2300","CA-2017-113733","20170812","LH-16900","TEC-AC-10004877","16.56"
"2301","CA-2017-118514","20170302","LC-17050","FUR-CH-10000015","866.4"
"2302","CA-2016-119634","20161108","BW-11065","FUR-FU-10004270","46.152"
"2303","CA-2018-158169","20181208","JM-16195","OFF-AP-10000828","542.94"
"2304","CA-2018-158169","20181208","JM-16195","FUR-FU-10001473","54.92"
"2305","CA-2016-162047","20160311","FH-14365","FUR-CH-10004983","1448.82"
"2306","CA-2016-117772","20161009","MC-17575","OFF-ST-10003994","353.88"
"2307","US-2015-126340","20150811","EB-13870","TEC-PH-10004447","333.576"
"2308","CA-2017-149685","20170810","PM-19135","OFF-LA-10004545","60.144"
"2309","CA-2018-126396","20180809","AR-10345","TEC-AC-10003116","85.2"
"2310","CA-2017-142398","20171204","BP-11290","FUR-CH-10001545","638.288"
"2311","CA-2017-142398","20171204","BP-11290","OFF-BI-10004826","13.208"
"2312","CA-2017-105277","20170412","LM-17065","OFF-BI-10000301","15.528"
"2313","CA-2017-112060","20170412","KT-16465","OFF-PA-10000994","104.85"
"2314","CA-2015-105270","20151111","AP-10915","OFF-AR-10003156","30.48"
"2315","CA-2015-105270","20151111","AP-10915","FUR-CH-10000988","112.648"
"2316","US-2016-159513","20160204","JD-15790","TEC-MA-10003329","71.976"
"2317","CA-2016-155586","20161212","XP-21865","OFF-AR-10001547","2.21"
"2318","CA-2016-155586","20161212","XP-21865","OFF-EN-10003072","15.52"
"2319","CA-2016-155586","20161212","XP-21865","OFF-PA-10000726","36.44"
"2320","CA-2018-141117","20180210","JK-16090","FUR-BO-10001972","217.764"
"2321","CA-2018-141117","20180210","JK-16090","OFF-SU-10004664","39.072"
"2322","CA-2018-141117","20180210","JK-16090","OFF-BI-10003676","22.638"
"2323","CA-2018-141117","20180210","JK-16090","OFF-AR-10003727","95.144"
"2324","CA-2018-115070","20181004","MG-18205","FUR-FU-10003829","12.32"
"2325","CA-2018-115070","20181004","MG-18205","OFF-BI-10003712","4.419"
"2326","CA-2015-123225","20151107","MN-17935","TEC-PH-10000895","575.968"
"2327","CA-2015-123225","20151107","MN-17935","OFF-PA-10000552","10.368"
"2328","US-2018-106796","20181205","JP-16135","OFF-AR-10003504","10.272"
"2329","CA-2017-149783","20170409","DL-13315","OFF-PA-10002195","12.192"
"2330","CA-2017-149783","20170409","DL-13315","OFF-AP-10001205","87.168"
"2331","CA-2017-149783","20170409","DL-13315","OFF-AR-10002987","31.744"
"2332","CA-2017-125017","20170602","KB-16240","FUR-FU-10000723","132.224"
"2333","CA-2016-150196","20160207","SR-20740","OFF-PA-10003797","19.44"
"2334","CA-2018-117632","20181205","CS-12175","OFF-SU-10000157","238.62"
"2335","CA-2018-117632","20181205","CS-12175","OFF-AP-10004868","7.77"
"2336","CA-2018-117632","20181205","CS-12175","FUR-TA-10001520","285.48"
"2337","CA-2018-117632","20181205","CS-12175","OFF-BI-10001900","19.168"
"2338","CA-2015-115056","20150205","AR-10510","OFF-AP-10003971","26.136"
"2339","CA-2018-161067","20180309","KB-16405","OFF-PA-10000418","419.4"
"2340","CA-2018-161067","20180309","KB-16405","FUR-CH-10004626","90.801"
"2341","CA-2018-161067","20180309","KB-16405","FUR-CH-10004860","181.764"
"2342","CA-2018-161067","20180309","KB-16405","OFF-AR-10003251","5.56"
"2343","CA-2017-122063","20170312","MM-17920","FUR-TA-10004575","581.96"
"2344","CA-2017-122063","20170312","MM-17920","FUR-CH-10004754","29.98"
"2345","CA-2016-101868","20160906","MJ-17740","OFF-BI-10003876","64.2"
"2346","CA-2016-101868","20160906","MJ-17740","OFF-BI-10002133","38.52"
"2347","CA-2016-101868","20160906","MJ-17740","TEC-AC-10004396","72.6"
"2348","CA-2016-121783","20161011","PO-19180","OFF-AP-10003849","715.64"
"2349","CA-2016-121783","20161011","PO-19180","OFF-ST-10000078","795.51"
"2350","CA-2016-121783","20161011","PO-19180","TEC-CO-10001571","549.99"
"2351","CA-2016-121783","20161011","PO-19180","OFF-BI-10001658","74.76"
"2352","CA-2016-121783","20161011","PO-19180","FUR-FU-10004351","29.22"
"2353","US-2015-138835","20151009","DA-13450","OFF-BI-10003314","9.64"
"2354","CA-2016-112214","20160508","AH-10690","OFF-ST-10001505","33.488"
"2355","CA-2016-112214","20160508","AH-10690","OFF-SU-10003567","23.04"
"2356","CA-2016-112214","20160508","AH-10690","OFF-BI-10002982","1.362"
"2357","CA-2016-112214","20160508","AH-10690","FUR-FU-10002364","14.76"
"2358","US-2018-153255","20180309","JK-15730","FUR-BO-10004218","239.666"
"2359","CA-2016-108119","20160111","MS-17530","FUR-TA-10002530","301.96"
"2360","CA-2017-101525","20170105","CM-12235","OFF-PA-10001497","109.92"
"2361","CA-2017-101525","20170105","CM-12235","OFF-PA-10003936","19.44"
"2362","CA-2017-101525","20170105","CM-12235","OFF-AR-10000716","11.16"
"2363","US-2015-117968","20150508","RS-19420","OFF-AP-10002765","79.47"
"2364","US-2015-117968","20150508","RS-19420","OFF-AR-10004165","4.56"
"2365","US-2015-117968","20150508","RS-19420","FUR-CH-10002335","1133.35"
"2366","CA-2017-158211","20170401","BP-11185","OFF-AR-10004078","4.672"
"2367","CA-2017-158211","20170401","BP-11185","OFF-BI-10002026","104.58"
"2368","CA-2018-133095","20180406","EH-14005","OFF-BI-10002353","108.08"
"2369","CA-2018-133095","20180406","EH-14005","OFF-BI-10004141","9.54"
"2370","CA-2016-130554","20160704","FM-14290","OFF-AR-10001954","11.736"
"2371","CA-2017-133319","20170509","MV-17485","OFF-PA-10001815","192.16"
"2372","CA-2018-151596","20180810","BP-11050","OFF-ST-10001837","42.76"
"2373","CA-2016-147879","20160705","CC-12220","OFF-PA-10001952","45.68"
"2374","CA-2018-159954","20181009","SS-20410","OFF-BI-10004876","2.78"
"2375","CA-2018-100825","20180909","KD-16495","OFF-ST-10003123","99.87"
"2376","CA-2015-168305","20150111","PL-18925","OFF-LA-10003498","44.4"
"2377","CA-2015-168305","20150111","PL-18925","OFF-PA-10004947","21.4"
"2378","CA-2017-167682","20170304","ZD-21925","FUR-FU-10003799","71.12"
"2379","CA-2017-167682","20170304","ZD-21925","TEC-PH-10000673","259.96"
"2380","CA-2018-108000","20181201","LS-16945","OFF-EN-10002621","9.78"
"2381","US-2018-153948","20180611","FM-14290","OFF-PA-10000157","59.94"
"2382","US-2018-153948","20180611","FM-14290","OFF-PA-10002764","45.36"
"2383","US-2018-153948","20180611","FM-14290","OFF-PA-10000143","26.4"
"2384","US-2018-153948","20180611","FM-14290","OFF-LA-10000414","41.4"
"2385","US-2018-153948","20180611","FM-14290","TEC-AC-10003441","16.95"
"2386","US-2017-113985","20170212","KD-16495","OFF-BI-10002353","24.704"
"2387","US-2017-113985","20170212","KD-16495","OFF-AP-10001303","59.7"
"2388","US-2017-113985","20170212","KD-16495","FUR-FU-10003026","14.52"
"2389","US-2017-113985","20170212","KD-16495","OFF-BI-10000632","104.184"
"2390","CA-2018-150420","20180306","GD-14590","TEC-AC-10004975","1099.5"
"2391","US-2015-118997","20150804","RA-19885","FUR-TA-10001086","1215.92"
"2392","CA-2015-114314","20151110","DB-13555","OFF-LA-10000240","7.31"
"2393","CA-2015-114314","20151110","DB-13555","FUR-FU-10002107","8.92"
"2394","US-2018-169551","20180707","RL-19615","FUR-BO-10001519","87.21"
"2395","US-2018-169551","20180707","RL-19615","OFF-PA-10004100","15.552"
"2396","US-2018-169551","20180707","RL-19615","TEC-PH-10001363","683.988"
"2397","US-2018-169551","20180707","RL-19615","OFF-ST-10004835","13.392"
"2398","US-2018-169551","20180707","RL-19615","TEC-AC-10002018","16.776"
"2399","US-2018-169551","20180707","RL-19615","TEC-AC-10003033","527.92"
"2400","CA-2017-103107","20170407","RB-19465","FUR-FU-10000221","25.4"
"2401","CA-2017-103107","20170407","RB-19465","TEC-PH-10001198","177.48"
"2402","CA-2017-103107","20170407","RB-19465","TEC-PH-10002564","71.976"
"2403","CA-2018-112431","20181210","RW-19690","TEC-AC-10001465","435.84"
"2404","CA-2018-112431","20181210","RW-19690","OFF-AR-10000940","5.88"
"2405","CA-2017-151092","20170608","VG-21790","TEC-PH-10001700","211.168"
"2406","CA-2018-161046","20180503","CB-12535","OFF-EN-10003862","42.68"
"2407","CA-2018-161046","20180503","CB-12535","TEC-AC-10004571","299.97"
"2408","CA-2018-161046","20180503","CB-12535","OFF-AP-10000891","262.24"
"2409","CA-2018-161046","20180503","CB-12535","OFF-BI-10002026","234.36"
"2410","CA-2015-155796","20151111","TS-21430","FUR-FU-10000409","23.968"
"2411","CA-2015-155796","20151111","TS-21430","FUR-BO-10002545","521.96"
"2412","CA-2017-127138","20171203","DK-13225","OFF-ST-10002756","676.55"
"2413","CA-2017-127138","20171203","DK-13225","OFF-AP-10003842","154.9"
"2414","CA-2017-127138","20171203","DK-13225","OFF-EN-10004459","30.56"
"2415","CA-2017-127138","20171203","DK-13225","FUR-CH-10003746","770.352"
"2416","CA-2018-150602","20180902","ML-17395","FUR-FU-10003142","21.12"
"2417","CA-2015-140732","20151111","MA-17560","TEC-PH-10001425","575.928"
"2418","CA-2015-140732","20151111","MA-17560","OFF-AP-10001626","7.78"
"2419","CA-2015-140732","20151111","MA-17560","OFF-PA-10003625","123.92"
"2420","CA-2018-115105","20180602","BD-11770","FUR-BO-10001811","240.784"
"2421","CA-2017-135636","20170810","DB-13615","OFF-ST-10000676","387.72"
"2422","CA-2015-117765","20150709","RB-19465","FUR-TA-10001039","429.9"
"2423","CA-2015-117765","20150709","RB-19465","OFF-BI-10000474","32.06"
"2424","CA-2015-117765","20150709","RB-19465","FUR-CH-10004698","161.96"
"2425","CA-2015-117765","20150709","RB-19465","OFF-ST-10003327","19.86"
"2426","CA-2017-162187","20171112","NS-18640","OFF-ST-10001558","64.96"
"2427","CA-2017-162187","20171112","NS-18640","OFF-SU-10004782","13.52"
"2428","CA-2017-162187","20171112","NS-18640","FUR-CH-10003298","458.43"
"2429","CA-2017-162187","20171112","NS-18640","OFF-AP-10000576","387.136"
"2430","CA-2017-162187","20171112","NS-18640","FUR-TA-10003008","328.59"
"2431","US-2015-112991","20151012","SH-19975","FUR-CH-10001708","338.352"
"2432","US-2015-112991","20151012","SH-19975","OFF-PA-10000019","25.92"
"2433","US-2015-112991","20151012","SH-19975","OFF-PA-10002222","91.36"
"2434","CA-2018-107244","20180709","AG-10390","FUR-FU-10002597","19.76"
"2435","CA-2016-100657","20160211","SW-20245","FUR-CH-10003535","109.764"
"2436","CA-2018-129581","20181112","KN-16390","TEC-PH-10001527","128.85"
"2437","CA-2018-129028","20180104","GB-14530","FUR-FU-10004006","127.95"
"2438","CA-2017-159016","20171003","KF-16285","OFF-PA-10004405","14.9"
"2439","CA-2015-102652","20150604","AY-10555","FUR-FU-10000747","91.96"
"2440","CA-2015-102652","20150604","AY-10555","FUR-FU-10001918","33.11"
"2441","CA-2015-102652","20150604","AY-10555","OFF-PA-10003309","19.44"
"2442","CA-2015-102652","20150604","AY-10555","OFF-PA-10001977","55.48"
